323,6,1409,939,63800,,3,2001-11-09 15:39:15,2252,172.016.113.168,2252,25,195.115.218.108,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,44,VDCHKFJ9FA8XLZS9BD8UVCTJAZ,0,152.014.009.144,101,network_sensor_1,18000,250000000,5,,,172.16.113.168,195.115.218.108,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,939,63801,,3,2001-11-09 15:39:51,2254,172.016.113.168,2254,25,195.115.218.108,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,45,MDYRE8QCBPKRRNCPPU48T8QBQ9,0,152.014.009.144,101,network_sensor_1,18000,62000000,5,,,172.16.113.168,195.115.218.108,152.14.9.144,Email_Ehlo,,,,,,0,1
3943,6,1409,940,63802,,3,2001-11-09 15:40:06,2317,172.016.112.194,2317,23,172.016.114.050,Telnet,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,46,ZD8DIBGTMUO5ZBUZ4HLLRR6YP5,0,152.014.009.144,101,network_sensor_1,18000,734000000,5,,,172.16.112.194,172.16.114.50,152.14.9.144,TelnetTerminaltype,,,,,,0,1
323,6,1409,940,63803,,3,2001-11-09 15:40:16,2318,172.016.113.204,2318,25,194.007.248.153,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,47,KZEBNQIPH9BVT5KCA7ZA4WBYV9,0,152.014.009.144,101,network_sensor_1,18000,906000000,5,,,172.16.113.204,194.7.248.153,152.14.9.144,Email_Ehlo,,,,,,0,1
3943,6,1409,940,63804,,3,2001-11-09 15:40:19,63345,194.007.248.153,63345,23,172.016.112.194,Telnet,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,48,HIYMP6GP5T6L8HPSECT5JRIZP6,0,152.014.009.144,101,network_sensor_1,18000,531000000,5,,,194.7.248.153,172.16.112.194,152.14.9.144,TelnetTerminaltype,,,,,,0,1
323,6,1409,941,63805,,3,2001-11-09 15:41:13,63353,194.007.248.153,63353,25,172.016.113.148,E-mail,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,49,ATKG5PPYO8J5FDAQPAFYNELWZ4,0,152.014.009.144,101,network_sensor_1,18000,234000000,5,,,194.7.248.153,172.16.113.148,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,941,63806,,3,2001-11-09 15:41:30,2323,172.016.112.207,2323,25,172.016.112.100,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:54,,,,,3,?,50,FEJGQRIMPVWSRJGBAUMADPUR58,0,152.014.009.144,101,network_sensor_1,18000,562000000,5,,,172.16.112.207,172.16.112.100,152.14.9.144,Email_Ehlo,,,,,,0,1
3943,6,1409,941,63807,,3,2001-11-09 15:41:39,63358,194.007.248.153,63358,23,172.016.112.194,Telnet,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,51,OQPCJJ87VKCMQHHNEA8GUZ6CM7,0,152.014.009.144,101,network_sensor_1,18000,312000000,5,,,194.7.248.153,172.16.112.194,152.14.9.144,TelnetTerminaltype,,,,,,0,1
323,6,1409,942,63808,,3,2001-11-09 15:42:31,63366,135.013.216.191,63366,25,172.016.113.148,E-mail,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,55,8IAMBH79XSKGI6H5PHO9HOB477,0,152.014.009.144,101,network_sensor_1,18000,578000000,5,,,135.13.216.191,172.16.113.148,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,942,63809,,3,2001-11-09 15:42:32,63368,195.115.218.108,63368,25,172.016.112.100,E-mail,00:10:5A:9C:B2:8E,,00:10:5A:9C:B2:54,,,,,3,?,56,AFLGVAVSNG5KQUVQ5E9X6VMAA4,0,152.014.009.144,101,network_sensor_1,18000,562000000,5,,,195.115.218.108,172.16.112.100,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,942,63810,,3,2001-11-09 15:42:33,63367,135.013.216.191,63367,25,172.016.112.149,E-mail,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,57,GPF47BVWJM7XOVFA7DWIEMWW54,0,152.014.009.144,101,network_sensor_1,18000,578000000,5,,,135.13.216.191,172.16.112.149,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,942,63811,,3,2001-11-09 15:42:16,2378,172.016.113.207,2378,25,195.073.151.050,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,52,ABGDEHHBMGPIBBA7MDUVE8NVCY,0,152.014.009.144,101,network_sensor_1,18000,281000000,5,,,172.16.113.207,195.73.151.50,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,942,63812,,3,2001-11-09 15:42:17,2441,172.016.113.207,2441,25,197.182.091.233,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,53,7HGZJKFFZFB5R46GCERQUHBPBZ,0,152.014.009.144,101,network_sensor_1,18000,312000000,5,,,172.16.113.207,197.182.91.233,152.14.9.144,Email_Ehlo,,,,,,0,1
1225,6,1409,1037,64263,,3,2001-11-09 17:17:26,36660,172.016.114.050,36660,21,172.016.115.020,FTP,00:10:5A:9C:B2:8E,,08:00:20:89:BA:28,,,,,3,?,512,RH87SQR7679BAPZG4TXAGGG5G8,1,152.014.009.144,101,network_sensor_1,18000,406000000,5,,,172.16.114.50,172.16.115.20,152.14.9.144,FTP_Syst,,,,,,0,1
649,6,1409,1037,64264,,3,2001-11-09 17:17:29,36654,196.037.075.158,36654,21,172.016.113.148,FTP,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,2,?,513,LVARNTFN7IUTN9HRBTMQEILRK8,0,152.014.009.144,101,network_sensor_1,18000,250000000,5,,,196.37.75.158,172.16.113.148,152.14.9.144,FTP_Pass,,,,,,0,1
1225,6,1409,1037,64265,,3,2001-11-09 17:17:29,36654,196.037.075.158,36654,21,172.016.113.148,FTP,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,514,SAG9ZYNKZ6JUZLJTRIUCUUA5P5,1,152.014.009.144,101,network_sensor_1,18000,312000000,5,,,196.37.75.158,172.16.113.148,152.14.9.144,FTP_Syst,,,,,,0,1
3943,6,1409,1037,64266,,3,2001-11-09 17:17:21,36659,194.007.248.153,36659,23,172.016.112.194,Telnet,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,509,VS8QB97S8KKVLHBYFFVDIHWYE9,0,152.014.009.144,101,network_sensor_1,18000,15000000,5,,,194.7.248.153,172.16.112.194,152.14.9.144,TelnetTerminaltype,,,,,,0,1
652,6,1409,1037,64267,,3,2001-11-09 17:17:25,36660,172.016.114.050,36660,21,172.016.115.020,FTP,00:10:5A:9C:B2:8E,,08:00:20:89:BA:28,,,,,2,?,510,WMLODHL4ZGC8JZDQY8SA6NJJFZ,0,152.014.009.144,101,network_sensor_1,18000,453000000,5,,,172.16.114.50,172.16.115.20,152.14.9.144,FTP_User,,,,,,0,1
649,6,1409,1037,64268,,3,2001-11-09 17:17:26,36660,172.016.114.050,36660,21,172.016.115.020,FTP,00:10:5A:9C:B2:8E,,08:00:20:89:BA:28,,,,,2,?,511,APMDKMEA4FBCD844IIRGMZZ94Z,0,152.014.009.144,101,network_sensor_1,18000,296000000,5,,,172.16.114.50,172.16.115.20,152.14.9.144,FTP_Pass,,,,,,0,1
652,6,1409,1037,64269,,3,2001-11-09 17:17:10,36654,196.037.075.158,36654,21,172.016.113.148,FTP,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,2,?,506,SOCK4DOO8SFNYPGW6S58GK9HT6,0,152.014.009.144,101,network_sensor_1,18000,15000000,5,,,196.37.75.158,172.16.113.148,152.14.9.144,FTP_User,,,,,,0,1
649,6,1409,1037,64270,,3,2001-11-09 17:17:19,29450,172.016.112.194,29450,21,197.218.177.069,FTP,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,2,?,507,8ANAWMOE9NIPPTTBWL6ILMZBZZ,0,152.014.009.144,101,network_sensor_1,18000,125000000,5,,,172.16.112.194,197.218.177.69,152.14.9.144,FTP_Pass,,,,,,0,1
1225,6,1409,1037,64271,,3,2001-11-09 17:17:19,29450,172.016.112.194,29450,21,197.218.177.069,FTP,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,508,VXTIFUXRMPEA8OJDD9B75GJQP5,1,152.014.009.144,101,network_sensor_1,18000,171000000,5,,,172.16.112.194,197.218.177.69,152.14.9.144,FTP_Syst,,,,,,0,1
1225,6,1409,1038,64272,,3,2001-11-09 17:18:00,36680,194.007.248.153,36680,21,172.016.113.148,FTP,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,519,8YOWFFY5OHQWBPV8VVIJGQVXL5,1,152.014.009.144,101,network_sensor_1,18000,500000000,5,,,194.7.248.153,172.16.113.148,152.14.9.144,FTP_Syst,,,,,,0,1
652,6,1409,1037,64273,,3,2001-11-09 17:17:53,36680,194.007.248.153,36680,21,172.016.113.148,FTP,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,2,?,516,XUZGBTIN9ADZHKVORZIXVM5NP5,0,152.014.009.144,101,network_sensor_1,18000,687000000,5,,,194.7.248.153,172.16.113.148,152.14.9.144,FTP_User,,,,,,0,1
323,6,1409,1037,64274,,3,2001-11-09 17:17:54,36681,135.013.216.191,36681,25,172.016.113.084,E-mail,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,517,RVSBYFZUQ8WZUYVPRM4YFUOOG6,0,152.014.009.144,101,network_sensor_1,18000,968000000,5,,,135.13.216.191,172.16.113.84,152.14.9.144,Email_Ehlo,,,,,,0,1
649,6,1409,1038,64275,,3,2001-11-09 17:18:00,36680,194.007.248.153,36680,21,172.016.113.148,FTP,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,2,?,518,DN6MSZ55UVE8BCQVMAZIEMO7H9,0,152.014.009.144,101,network_sensor_1,18000,453000000,5,,,194.7.248.153,172.16.113.148,152.14.9.144,FTP_Pass,,,,,,0,1
323,6,1409,1039,64276,,3,2001-11-09 17:19:32,30010,172.016.113.084,30010,25,172.016.112.100,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:54,,,,,3,?,520,U8R9T4YCCRHTN7N5GE9L4XRTQ8,0,152.014.009.144,101,network_sensor_1,18000,968000000,5,,,172.16.113.84,172.16.112.100,152.14.9.144,Email_Ehlo,,,,,,0,1
500000,,1409,1040,64277,,38,2001-11-09 17:20:23,,,,,,,,,,,,,,3,?,524,EYVE8ACR5CWGOI4CKFOPDBXK87,3,152.014.009.144,1,event_collector_1,18000,375000000,5,,,,,152.14.9.144,EventCollector_Info,,,,,,0,1
500000,,1409,1040,64278,,38,2001-11-09 17:20:23,,,,,,,,,,,,,,3,?,525,OMW9CE9WAITFEEV66T9OHRMGEY,4,152.014.009.144,1,event_collector_1,18000,375000000,5,,,,,152.14.9.144,EventCollector_Info,,,,,,0,1
500000,,1409,1040,64279,,38,2001-11-09 17:20:23,,,,,,,,,,,,,,3,?,521,ZO8VDXBJ97DEGWPZB5BSP5IBM7,0,152.014.009.144,1,event_collector_1,18000,281000000,5,,,,,152.14.9.144,EventCollector_Info,,,,,,0,1
500000,,1409,1040,64280,,38,2001-11-09 17:20:23,,,,,,,,,,,,,,3,?,522,9G7UJDDGU48C9PMXTPT7PXQPO4,1,152.014.009.144,1,event_collector_1,18000,375000000,5,,,,,152.14.9.144,EventCollector_Info,,,,,,0,1
500000,,1409,1040,64281,,38,2001-11-09 17:20:23,,,,,,,,,,,,,,3,?,523,S6JSJDXNDA7IK6ZHC4CF9G9LW8,2,152.014.009.144,1,event_collector_1,18000,375000000,5,,,,,152.14.9.144,EventCollector_Info,,,,,,0,1
323,6,1409,1031,64238,,3,2001-11-09 17:11:57,23687,172.016.113.084,23687,25,172.016.112.050,E-mail,00:C0:4F:A3:57:DB,,08:00:20:89:A5:9F,,,,,3,?,485,N56G57MJXGZ8JNG9WVJVXFUP8Z,5,152.014.009.144,101,network_sensor_1,18000,765000000,5,,,172.16.113.84,172.16.112.50,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,1031,64239,,3,2001-11-09 17:11:53,23630,172.016.113.084,23630,25,194.027.251.021,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,482,MVECRIOB9MJY5EOIVSXN9YXX45,0,152.014.009.144,101,network_sensor_1,18000,781000000,5,,,172.16.113.84,194.27.251.21,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,1031,64240,,3,2001-11-09 17:11:56,23681,172.016.113.084,23681,25,135.013.216.191,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,483,MOWR6LNZ6745CB879DSHNMLFB8,0,152.014.009.144,101,network_sensor_1,18000,578000000,5,,,172.16.113.84,135.13.216.191,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,1031,64241,,3,2001-11-09 17:11:57,23684,172.016.113.084,23684,25,197.218.177.069,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,484,CGXMPSAMAWCNR4OBQWMRCCNQE5,0,152.014.009.144,101,network_sensor_1,18000,640000000,5,,,172.16.113.84,197.218.177.69,152.14.9.144,Email_Ehlo,,,,,,0,1
3943,6,1409,1032,64242,,3,2001-11-09 17:12:44,24713,172.016.113.169,24713,23,172.016.112.050,Telnet,00:C0:4F:A3:57:DB,,08:00:20:89:A5:9F,,,,,3,?,486,9MXPL7VO7UBD8RESGIBXIEEZQ4,0,152.014.009.144,101,network_sensor_1,18000,171000000,5,,,172.16.113.169,172.16.112.50,152.14.9.144,TelnetTerminaltype,,,,,,0,1
323,6,1409,1033,64243,,3,2001-11-09 17:13:30,26661,172.016.113.084,26661,25,196.227.033.189,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,487,FQWXZPHFROSCE4ZF5G6DERCJCZ,0,152.014.009.144,101,network_sensor_1,18000,250000000,5,,,172.16.113.84,196.227.33.189,152.14.9.144,Email_Ehlo,,,,,,0,1
655,6,1409,1034,64244,,3,2001-11-09 17:14:29,80,151.193.131.124,HTTP,26883,172.016.116.194,26883,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,1,?,494,6868Q7M7UWEGZHOPIMNF8WHYB7,24,152.014.009.144,101,network_sensor_1,18000,546000000,5,,,151.193.131.124,172.16.116.194,152.14.9.144,HTTP_Java,,,,,,0,1
323,6,1409,1034,64245,,3,2001-11-09 17:14:30,26753,172.016.113.148,26753,25,197.182.091.233,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,495,4A4AZHZG4RBFQQOCYR5JZT5MY9,4,152.014.009.144,101,network_sensor_1,18000,140000000,5,,,172.16.113.148,197.182.91.233,152.14.9.144,Email_Ehlo,,,,,,0,1
655,6,1409,1034,64246,,3,2001-11-09 17:14:29,80,151.193.131.124,HTTP,26883,172.016.116.194,26883,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,1,?,491,WAEIPVCHATBKFRD4X5MM75Q8R4,21,152.014.009.144,101,network_sensor_1,18000,546000000,5,,,151.193.131.124,172.16.116.194,152.14.9.144,HTTP_Java,,,,,,0,1
655,6,1409,1034,64247,,3,2001-11-09 17:14:29,80,151.193.131.124,HTTP,26883,172.016.116.194,26883,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,1,?,492,U4MMO6EXJP4HDZOKJJW5EWHDS7,22,152.014.009.144,101,network_sensor_1,18000,546000000,5,,,151.193.131.124,172.16.116.194,152.14.9.144,HTTP_Java,,,,,,0,1
655,6,1409,1034,64248,,3,2001-11-09 17:14:29,80,151.193.131.124,HTTP,26883,172.016.116.194,26883,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,1,?,493,CTA8ZA6BQQ98T8XAGEZVONXTTY,23,152.014.009.144,101,network_sensor_1,18000,546000000,5,,,151.193.131.124,172.16.116.194,152.14.9.144,HTTP_Java,,,,,,0,1
323,6,1409,1034,64249,,3,2001-11-09 17:14:18,36455,197.182.091.233,36455,25,172.016.112.100,E-mail,00:10:5A:9C:B2:8E,,00:10:5A:9C:B2:54,,,,,3,?,488,RVYYRMKNDGWMD5A6DBPMJLHY85,0,152.014.009.144,101,network_sensor_1,18000,62000000,5,,,197.182.91.233,172.16.112.100,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,1034,64250,,3,2001-11-09 17:14:29,26743,172.016.113.148,26743,25,195.073.151.050,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,489,HYNRV4IFZPHPVFVF9KN8Z76TRY,4,152.014.009.144,101,network_sensor_1,18000,125000000,5,,,172.16.113.148,195.73.151.50,152.14.9.144,Email_Ehlo,,,,,,0,1
655,6,1409,1034,64251,,3,2001-11-09 17:14:29,80,151.193.131.124,HTTP,26883,172.016.116.194,26883,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,1,?,490,SS6TQ5JAHLE9E4CWM74BGS9MV9,20,152.014.009.144,101,network_sensor_1,18000,515000000,5,,,151.193.131.124,172.16.116.194,152.14.9.144,HTTP_Java,,,,,,0,1
3943,6,1409,1034,64252,,3,2001-11-09 17:14:56,36524,196.037.075.158,36524,23,172.016.115.020,Telnet,00:10:5A:9C:B2:8E,,08:00:20:89:BA:28,,,,,3,?,499,FOSSS8COTUBSE6VRLTI8U5E9LZ,0,152.014.009.144,101,network_sensor_1,18000,46000000,5,,,196.37.75.158,172.16.115.20,152.14.9.144,TelnetTerminaltype,,,,,,0,1
3943,6,1409,1035,64253,,3,2001-11-09 17:15:06,28167,172.016.112.194,28167,23,172.016.112.050,Telnet,00:C0:4F:A3:57:DB,,08:00:20:89:A5:9F,,,,,3,?,500,MGE8IPVFJOJFRH4REFFMWWP7S9,17,152.014.009.144,101,network_sensor_1,18000,546000000,5,,,172.16.112.194,172.16.112.50,152.14.9.144,TelnetTerminaltype,,,,,,0,1
323,6,1409,1034,64254,,3,2001-11-09 17:14:38,36505,197.182.091.233,36505,25,172.016.113.168,E-mail,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,496,8Z7A7QXCRJXCYGFKCWNLCRHVEZ,6,152.014.009.144,101,network_sensor_1,18000,687000000,5,,,197.182.91.233,172.16.113.168,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,1034,64255,,3,2001-11-09 17:14:40,36506,197.182.091.233,36506,25,172.016.113.148,E-mail,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,497,RBFN7WVXHSOP6NQTBTERVJ8DH8,0,152.014.009.144,101,network_sensor_1,18000,562000000,5,,,197.182.91.233,172.16.113.148,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,1034,64256,,3,2001-11-09 17:14:42,36507,197.182.091.233,36507,25,172.016.112.149,E-mail,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,498,SH7QOFQKBBZTGE7SF95JHNFYRZ,0,152.014.009.144,101,network_sensor_1,18000,593000000,5,,,197.182.91.233,172.16.112.149,152.14.9.144,Email_Ehlo,,,,,,0,1
323,6,1409,1036,64257,,3,2001-11-09 17:16:01,29253,172.016.113.148,29253,25,172.016.112.100,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:54,,,,,3,?,501,5IWPFK4MIBOJZE9AFNQW8ANEVZ,14,152.014.009.144,101,network_sensor_1,18000,484000000,5,,,172.16.113.148,172.16.112.100,152.14.9.144,Email_Ehlo,,,,,,0,1
652,6,1409,1036,64258,,3,2001-11-09 17:16:18,29314,172.016.113.207,29314,21,197.218.177.069,FTP,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,2,?,502,ICVWNSFDKM9ZQRIDHDMNRIEGP7,0,152.014.009.144,101,network_sensor_1,18000,750000000,5,,,172.16.113.207,197.218.177.69,152.14.9.144,FTP_User,,,,,,0,1
649,6,1409,1036,64259,,3,2001-11-09 17:16:27,29314,172.016.113.207,29314,21,197.218.177.069,FTP,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,2,?,503,TLXYG97DI796PHSXJZUJDLI7HZ,0,152.014.009.144,101,network_sensor_1,18000,343000000,5,,,172.16.113.207,197.218.177.69,152.14.9.144,FTP_Pass,,,,,,0,1
1225,6,1409,1036,64260,,3,2001-11-09 17:16:27,29314,172.016.113.207,29314,21,197.218.177.069,FTP,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,504,V6XN7Q6C6YLM9IXI5R89UKZQLZ,1,152.014.009.144,101,network_sensor_1,18000,375000000,5,,,172.16.113.207,197.218.177.69,152.14.9.144,FTP_Syst,,,,,,0,1
652,6,1409,1037,64261,,3,2001-11-09 17:17:09,29450,172.016.112.194,29450,21,197.218.177.069,FTP,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,2,?,505,CIZ4IYHTY79GLK6SAFWVVVTLH4,0,152.014.009.144,101,network_sensor_1,18000,390000000,5,,,172.16.112.194,197.218.177.69,152.14.9.144,FTP_User,,,,,,0,1
323,6,1409,1037,64262,,3,2001-11-09 17:17:30,36662,196.037.075.158,36662,25,172.016.113.207,E-mail,00:10:5A:9C:B2:8E,,00:C0:4F:A3:57:DB,,,,,3,?,515,UIMSUX986YA7JXV8QHMKNBUS87,0,152.014.009.144,101,network_sensor_1,18000,593000000,5,,,196.37.75.158,172.16.113.207,152.14.9.144,Email_Ehlo,,,,,,0,1
3943,6,1409,1026,64213,,3,2001-11-09 17:06:09,18550,172.016.112.194,18550,23,135.008.060.182,Telnet,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,451,TMYPIVSXIXSBPAZWM5VM8VBOGZ,4,152.014.009.144,101,network_sensor_1,18000,921000000,5,,,172.16.112.194,135.8.60.182,152.14.9.144,TelnetTerminaltype,,,,,,0,1
323,6,1409,1026,64214,,3,2001-11-09 17:06:29,18560,172.016.113.204,18560,25,135.008.060.182,E-mail,00:C0:4F:A3:57:DB,,00:10:5A:9C:B2:8E,,,,,3,?,458,KO56EQ786EOSWR7UI8RMVJDNZ6,13,152.014.009.144,101,network_sensor_1,18000,640000000,5,,,172.16.113.204,135.8.60.182,152.14.9.144,Email_Ehlo,,,,,,0,1
