20,1497319703.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,61814,
21,1497319703.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,63679,
22,1497319703.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,3995,80,
23,1497319703.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,3993,80,
24,1497319703.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,23841,
25,1497319703.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,3995,
26,1497319703.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,3993,
27,1497319704.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4009,80,
28,1497319704.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,26428,
29,1497319704.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,40975,
30,1497319704.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,41828,
31,1497319704.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,50957,
32,1497319704.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,43305,
33,1497319705.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,44379,
34,1497319705.0,192.168.4.120,74.50.3.200,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4001,80,
35,1497319706.0,96.255.120.45,192.168.4.120,(spp_sdf) SDF Combination Alert,
36,1497319704.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4009,
37,1497319707.0,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4016,80,
38,1497319707.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4021,80,
39,1497319707.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4022,80,
40,1497319707.0,75.127.97.197,192.168.4.120,(spp_sdf) SDF Combination Alert,
41,1497319707.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4021,
42,1497319707.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4022,
43,1497319709.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4024,80,
44,1497319709.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4027,80,
45,1497319709.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,59691,
46,1497319709.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,43153,
47,1497319709.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4027,
48,1497319709.0,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4028,80,
49,1497319709.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4024,
50,1497319712.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4030,80,
51,1497319712.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4030,
52,1497319718.0,142.166.14.72,192.168.4.120,(spp_sdf) SDF Combination Alert,
53,1497319718.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,9489,
54,1497319719.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,37583,
55,1497319719.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,12961,
56,1497319719.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,43157,
57,1497319719.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,21922,
58,1497319719.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,53360,
59,1497319719.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,1634,
60,1497319719.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,62145,
61,1497319719.0,204.9.177.195,192.168.4.120,(spp_sdf) SDF Combination Alert,
62,1497319721.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4054,80,
63,1497319721.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4054,
64,1497319722.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,14891,
65,1497319722.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,43262,
66,1497319722.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,42232,
67,1497319722.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,21125,
68,1497319722.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,38972,
69,1497319731.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,9471,
70,1497319731.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,41728,
71,1497319735.0,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,
72,1497319735.0,72.21.202.153,192.168.4.120,(spp_sdf) SDF Combination Alert,
73,1497319735.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,18744,
74,1497319735.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,27933,
75,1497319742.0,208.122.28.26,192.168.4.120,(spp_sdf) SDF Combination Alert,
76,1497319744.0,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,
77,1497319754.0,204.9.177.195,192.168.4.120,(spp_sdf) SDF Combination Alert,
78,1497319758.0,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,
79,1497319761.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,56994,
80,1497319761.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,56192,
81,1497319764.0,208.122.28.21,192.168.4.120,(spp_sdf) SDF Combination Alert,
82,1497319765.0,208.122.28.26,192.168.4.120,(spp_sdf) SDF Combination Alert,
83,1497319767.0,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,
84,1497319771.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,11802,
85,1497319771.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,37716,
86,1497319771.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,37593,
87,1497319771.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,7324,
88,1497319771.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,14165,
89,1497319771.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,7226,
90,1497319771.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,56571,
91,1497319784.0,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,
92,1497319793.0,72.233.44.59,192.168.4.120,(spp_sdf) SDF Combination Alert,
93,1497319797.0,208.122.28.18,192.168.4.120,(spp_sdf) SDF Combination Alert,
94,1497319819.0,72.233.44.59,192.168.4.120,(spp_sdf) SDF Combination Alert,
95,1497319839.0,72.233.44.59,192.168.4.120,(spp_sdf) SDF Combination Alert,
96,1497319842.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,25122,
97,1497319895.0,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,21,1178,
98,1497319895.0,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,21,1178,
99,1497319895.0,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,21,1178,
100,1497319896.0,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,21,1178,
101,1497319896.0,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,21,1178,
102,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,59359,
103,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,12476,
104,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,53563,
105,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,65042,
106,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,37190,
107,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,22150,
108,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,28815,
109,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,26126,
110,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,62933,
111,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,36356,
112,1497320404.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,23377,
113,1497320405.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,14507,
114,1497320405.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,15852,
115,1497320405.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,60655,
116,1497320405.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,25473,
117,1497320405.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,19868,
118,1497320405.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,23794,
119,1497320405.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,29114,
120,1497320406.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,3473,
121,1497320407.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,22984,
122,1497320408.0,64.147.162.160,192.168.1.103,(spp_sdf) SDF Combination Alert,
123,1497320410.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,2504,
124,1497320531.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,6208,
125,1497320783.0,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,143,2333,
126,1497320911.0,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,110,4120,
127,1497321060.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,27146,
128,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,53719,
129,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,61988,
130,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,3356,
131,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,45858,
132,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,40502,
133,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,2307,
134,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,5781,
135,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,31093,
136,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,45768,
137,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,51315,
138,1497321062.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,35621,
139,1497321084.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,49149,
140,1497321131.0,65.55.25.60,192.168.2.107,Reset outside window,443,1186,
141,1497321635.0,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,110,4121,
142,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,6343,
143,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,3837,
144,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,32232,
145,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,10178,
146,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,9656,
147,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,57578,
148,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,17088,
149,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,13862,
150,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,47342,
151,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,23947,
152,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,25505,
153,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,53901,
154,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,27355,
155,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,59220,
156,1497322097.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,60875,
157,1497322099.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,1989,
158,1497322099.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,36540,
159,1497322099.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,1968,
160,1497322099.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,18802,
161,1497322165.0,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,143,4171,
162,1497322271.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,27629,
163,1497322359.0,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,110,4123,
164,1497322565.0,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,21,4229,
165,1497322565.0,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,21,4229,
166,1497322565.0,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,21,4229,
167,1497322565.0,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,21,4229,
168,1497322596.0,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,21,1795,
169,1497322596.0,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,21,1795,
170,1497322596.0,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,21,1795,
171,1497322596.0,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,21,1795,
172,1497322596.0,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,21,1795,
173,1497322596.0,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,21,1795,
174,1497322596.0,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,21,1795,
175,1497323082.0,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,110,4124,
176,1497323184.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,53344,
177,1497323184.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,38424,
178,1497323188.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,31469,
179,1497323308.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,65516,
180,1497323317.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,25579,
181,1497323318.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,31867,
182,1497323318.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,14025,
183,1497323318.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,24511,
184,1497323320.0,96.255.120.45,192.168.4.120,(spp_sdf) SDF Combination Alert,
185,1497323322.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,13256,
186,1497323322.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,58567,
187,1497323322.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,52405,
188,1497323324.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4139,80,
189,1497323324.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4139,
190,1497323325.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4140,80,
191,1497323325.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4140,
192,1497323325.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,35152,
193,1497323332.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,51933,
194,1497323332.0,142.166.14.72,192.168.4.120,(spp_sdf) SDF Combination Alert,
195,1497323340.0,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,
196,1497323350.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,25309,
197,1497323350.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,57163,
198,1497323356.0,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,
199,1497323373.0,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,
200,1497323407.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4164,80,
201,1497323407.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,65072,
202,1497323407.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4164,
203,1497323408.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,35203,
204,1497323408.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,4784,
205,1497323408.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4179,80,
206,1497323408.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4180,80,
207,1497323408.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4180,
208,1497323408.0,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4171,80,
209,1497323408.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4179,
210,1497323409.0,192.168.4.120,74.50.3.200,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4184,80,
211,1497323410.0,205.188.100.39,192.168.4.120,(spp_sdf) SDF Combination Alert,
212,1497323411.0,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4185,80,
213,1497323411.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,34600,
214,1497323419.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4192,80,
215,1497323419.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4192,
216,1497323422.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,53,56158,
217,1497323422.0,142.166.14.80,192.168.4.120,(spp_sdf) SDF Combination Alert,
218,1497323422.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,60468,
219,1497323422.0,204.9.177.195,192.168.4.120,(spp_sdf) SDF Combination Alert,
220,1497323422.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,37424,
221,1497323422.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,40348,
222,1497323422.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,53031,
223,1497323422.0,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,4196,80,
224,1497323422.0,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4196,
225,1497323425.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,33979,
226,1497323425.0,184.73.227.202,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,80,4200,
227,1497323434.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,29858,
228,1497323434.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,52402,
229,1497323434.0,208.109.54.123,192.168.4.120,(spp_sdf) SDF Combination Alert,
230,1497323435.0,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,53,40152,
