140,1497321131.0,,,65.55.25.60,192.168.2.107,Reset outside window,,,,,,
141,1497321635.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
142,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
161,1497322165.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
162,1497322271.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
163,1497322359.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
164,1497322565.0,,,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,,,,,,
168,1497322596.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
175,1497323082.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
176,1497323184.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
178,1497323188.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
179,1497323308.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
180,1497323317.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
181,1497323318.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
184,1497323320.0,,,96.255.120.45,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
188,1497323324.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
189,1497323324.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
192,1497323325.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
193,1497323332.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
194,1497323332.0,,,142.166.14.72,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
195,1497323340.0,,,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
196,1497323350.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
198,1497323356.0,,,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
199,1497323373.0,,,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
200,1497323407.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
201,1497323407.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
202,1497323407.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
203,1497323408.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
208,1497323408.0,,,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
210,1497323409.0,,,192.168.4.120,74.50.3.200,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
211,1497323410.0,,,205.188.100.39,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
214,1497323419.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
215,1497323419.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
216,1497323422.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
217,1497323422.0,,,142.166.14.80,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
218,1497323422.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
219,1497323422.0,,,204.9.177.195,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
226,1497323425.0,,,184.73.227.202,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
227,1497323434.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
229,1497323434.0,,,208.109.54.123,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
231,1497323437.0,,,142.166.14.80,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
232,1497323437.0,,,208.122.28.10,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
233,1497323440.0,,,208.111.160.6,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
234,1497323440.0,,,72.14.204.149,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
235,1497323444.0,,,208.122.28.4,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
236,1497323446.0,,,208.122.28.11,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
237,1497323446.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
238,1497323452.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
239,1497323453.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
242,1497323457.0,,,208.122.28.2,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
243,1497323459.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
244,1497323546.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
245,1497323560.0,,,192.168.5.122,192.168.1.101,Consecutive TCP small segments exceeding threshold,,,,,,
252,1497323733.0,,,192.168.5.122,192.168.3.117,Consecutive TCP small segments exceeding threshold,,,,,,
259,1497323879.0,,,63.251.52.160,192.168.1.103,(spp_sdf) SDF Combination Alert,,,,,,
261,1497324153.0,,,192.168.5.122,192.168.3.115,Consecutive TCP small segments exceeding threshold,,,,,,
268,1497324528.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
269,1497324557.0,,,192.168.5.122,192.168.1.104,Consecutive TCP small segments exceeding threshold,,,,,,
270,1497324928.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
271,1497325252.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
272,1497325284.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
274,1497325825.0,,,204.9.177.195,192.168.1.103,(spp_sdf) SDF Combination Alert,,,,,,
275,1497325976.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
276,1497326196.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
283,1497326309.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
284,1497326482.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
285,1497326618.0,,,192.168.5.122,192.168.1.102,Consecutive TCP small segments exceeding threshold,,,,,,
289,1497326700.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
290,1497327009.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
291,1497327009.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
293,1497327010.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
295,1497327010.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
310,1497327014.0,,,96.255.120.45,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
317,1497327016.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
318,1497327016.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
319,1497327016.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
321,1497327016.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
322,1497327020.0,,,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
325,1497327020.0,,,204.9.177.195,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
327,1497327025.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
328,1497327025.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
330,1497327026.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
335,1497327030.0,,,142.166.14.80,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
336,1497327031.0,,,142.166.14.78,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
337,1497327032.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
338,1497327033.0,,,74.63.40.21,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
341,1497327041.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
346,1497327047.0,,,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
347,1497327048.0,,,72.21.91.19,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
348,1497327049.0,,,208.122.28.29,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
349,1497327054.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
354,1497327060.0,,,208.122.28.26,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
355,1497327060.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
356,1497327060.0,,,208.122.28.29,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
357,1497327063.0,,,72.233.61.123,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
358,1497327065.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
360,1497327070.0,,,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
361,1497327078.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
362,1497327096.0,,,72.233.61.123,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
363,1497327098.0,,,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,,,,,,
368,1497327102.0,,,72.233.61.123,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
369,1497327115.0,,,72.233.61.123,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
370,1497327126.0,,,72.233.61.123,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
371,1497327326.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
372,1497327383.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
373,1497327392.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
375,1497327480.0,,,192.168.5.122,192.168.4.119,Consecutive TCP small segments exceeding threshold,,,,,,
382,1497327690.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
383,1497327875.0,,,192.168.5.122,192.168.2.110,Consecutive TCP small segments exceeding threshold,,,,,,
390,1497328146.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
391,1497328282.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
392,1497328433.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
399,1497328845.0,,,192.168.5.122,192.168.3.114,Consecutive TCP small segments exceeding threshold,,,,,,
406,1497328870.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
407,1497329072.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
408,1497329140.0,,,63.251.52.160,192.168.1.103,(spp_sdf) SDF Combination Alert,,,,,,
409,1497329483.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
410,1497329595.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
411,1497329796.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
418,1497330004.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
419,1497330011.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
421,1497330151.0,,,192.168.5.122,192.168.2.112,Consecutive TCP small segments exceeding threshold,,,,,,
429,1497330319.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
430,1497330454.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
431,1497330612.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
435,1497330613.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
437,1497330613.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
442,1497330614.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
443,1497330614.0,,,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
457,1497330619.0,,,96.255.120.45,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
458,1497330622.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
460,1497330623.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
463,1497330623.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
467,1497330630.0,,,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
468,1497330631.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
470,1497330638.0,,,142.166.14.80,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
471,1497330644.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
472,1497330654.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
475,1497330666.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
476,1497330679.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
477,1497330680.0,,,208.122.28.29,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
478,1497330684.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
479,1497330685.0,,,72.21.91.19,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
480,1497330694.0,,,72.21.211.163,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
481,1497330705.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
483,1497330705.0,,,72.21.91.19,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
485,1497330720.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
487,1497330720.0,,,208.122.28.21,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
488,1497330724.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
489,1497330735.0,,,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
490,1497330740.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
492,1497330750.0,,,208.122.28.21,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
493,1497330780.0,,,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
494,1497330805.0,,,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
495,1497330933.0,,,192.168.5.122,192.168.3.117,Consecutive TCP small segments exceeding threshold,,,,,,
502,1497331201.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
504,1497331202.0,,,192.168.4.121,207.46.194.31,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
505,1497331233.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
508,1497331353.0,,,192.168.5.122,192.168.3.115,Consecutive TCP small segments exceeding threshold,,,,,,
515,1497331553.0,,,192.168.5.122,192.168.2.113,Consecutive TCP small segments exceeding threshold,,,,,,
522,1497331582.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
523,1497331766.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
524,1497331835.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
525,1497331882.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
526,1497332032.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
533,1497332445.0,,,192.168.5.122,192.168.3.114,Consecutive TCP small segments exceeding threshold,,,,,,
540,1497332490.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
541,1497332753.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
542,1497332781.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
543,1497332926.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
545,1497333100.0,,,72.14.204.103,192.168.1.103,(spp_sdf) SDF Combination Alert,,,,,,
546,1497333214.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
547,1497333217.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
548,1497333365.0,,,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,,,,,,
552,1497333396.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
559,1497333682.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
560,1497333938.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
561,1497334290.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
562,1497334290.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
563,1497334291.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
565,1497334296.0,,,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,,,,,,
569,1497334319.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
570,1497334319.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
571,1497334331.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
573,1497334341.0,,,208.122.28.10,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
574,1497334342.0,,,208.122.28.4,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
