46,1497319709.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
47,1497319709.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
48,1497319709.0,,,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
49,1497319709.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
50,1497319712.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
51,1497319712.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
52,1497319718.0,,,142.166.14.72,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
53,1497319718.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
54,1497319719.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
55,1497319719.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
56,1497319719.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
57,1497319719.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
58,1497319719.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
59,1497319719.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
60,1497319719.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
61,1497319719.0,,,204.9.177.195,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
62,1497319721.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
63,1497319721.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
64,1497319722.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
65,1497319722.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
66,1497319722.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
67,1497319722.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
68,1497319722.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
69,1497319731.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
70,1497319731.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
71,1497319735.0,,,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
72,1497319735.0,,,72.21.202.153,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
73,1497319735.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
74,1497319735.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
75,1497319742.0,,,208.122.28.26,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
76,1497319744.0,,,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
77,1497319754.0,,,204.9.177.195,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
78,1497319758.0,,,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
79,1497319761.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
80,1497319761.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
81,1497319764.0,,,208.122.28.21,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
82,1497319765.0,,,208.122.28.26,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
83,1497319767.0,,,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
84,1497319771.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
85,1497319771.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
86,1497319771.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
87,1497319771.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
88,1497319771.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
89,1497319771.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
90,1497319771.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
91,1497319784.0,,,208.122.28.27,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
92,1497319793.0,,,72.233.44.59,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
93,1497319797.0,,,208.122.28.18,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
94,1497319819.0,,,72.233.44.59,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
95,1497319839.0,,,72.233.44.59,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
96,1497319842.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
97,1497319895.0,,,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,,,,,,
98,1497319895.0,,,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,,,,,,
99,1497319895.0,,,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,,,,,,
100,1497319896.0,,,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,,,,,,
101,1497319896.0,,,192.168.5.122,192.168.2.107,Consecutive TCP small segments exceeding threshold,,,,,,
102,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
103,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
104,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
105,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
106,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
107,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
108,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
109,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
110,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
111,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
112,1497320404.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
113,1497320405.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
114,1497320405.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
115,1497320405.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
116,1497320405.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
117,1497320405.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
118,1497320405.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
119,1497320405.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
120,1497320406.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
121,1497320407.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
122,1497320408.0,,,64.147.162.160,192.168.1.103,(spp_sdf) SDF Combination Alert,,,,,,
123,1497320410.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
124,1497320531.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
125,1497320783.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
126,1497320911.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
127,1497321060.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
128,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
129,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
130,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
131,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
132,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
133,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
134,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
135,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
136,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
137,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
138,1497321062.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
139,1497321084.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
140,1497321131.0,,,65.55.25.60,192.168.2.107,Reset outside window,,,,,,
141,1497321635.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
142,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
143,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
144,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
145,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
146,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
147,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
148,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
149,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
150,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
151,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
152,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
153,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
154,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
155,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
156,1497322097.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
157,1497322099.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
158,1497322099.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
159,1497322099.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
160,1497322099.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
161,1497322165.0,,,192.168.5.122,192.168.2.111,Consecutive TCP small segments exceeding threshold,,,,,,
162,1497322271.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
163,1497322359.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
164,1497322565.0,,,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,,,,,,
165,1497322565.0,,,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,,,,,,
166,1497322565.0,,,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,,,,,,
167,1497322565.0,,,192.168.5.122,192.168.3.116,Consecutive TCP small segments exceeding threshold,,,,,,
168,1497322596.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
169,1497322596.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
170,1497322596.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
171,1497322596.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
172,1497322596.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
173,1497322596.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
174,1497322596.0,,,192.168.5.122,192.168.4.118,Consecutive TCP small segments exceeding threshold,,,,,,
175,1497323082.0,,,192.168.5.122,192.168.4.120,Consecutive TCP small segments exceeding threshold,,,,,,
176,1497323184.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
177,1497323184.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
178,1497323188.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
179,1497323308.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
180,1497323317.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
181,1497323318.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
182,1497323318.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
183,1497323318.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
184,1497323320.0,,,96.255.120.45,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
185,1497323322.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
186,1497323322.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
187,1497323322.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
188,1497323324.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
189,1497323324.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
190,1497323325.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
191,1497323325.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
192,1497323325.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
193,1497323332.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
194,1497323332.0,,,142.166.14.72,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
195,1497323340.0,,,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
196,1497323350.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
197,1497323350.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
198,1497323356.0,,,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
199,1497323373.0,,,72.233.44.61,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
200,1497323407.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
201,1497323407.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
202,1497323407.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
203,1497323408.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
204,1497323408.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
205,1497323408.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
206,1497323408.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
207,1497323408.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
208,1497323408.0,,,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
209,1497323408.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
210,1497323409.0,,,192.168.4.120,74.50.3.200,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
211,1497323410.0,,,205.188.100.39,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
212,1497323411.0,,,192.168.4.120,161.58.8.140,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
213,1497323411.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
214,1497323419.0,,,192.168.4.120,69.25.47.62,(http_inspect) INVALID CONTENT-LENGTH OR CHUNK SIZE,,,,,,
215,1497323419.0,,,69.25.47.62,192.168.4.120,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,,,,,,
216,1497323422.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS potential dns cache poisoning attempt - mismatched txid,,,,,,
217,1497323422.0,,,142.166.14.80,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
218,1497323422.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
219,1497323422.0,,,204.9.177.195,192.168.4.120,(spp_sdf) SDF Combination Alert,,,,,,
220,1497323422.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
221,1497323422.0,,,198.164.30.2,192.168.5.122,PROTOCOL-DNS TMG Firewall Client long host entry exploit attempt,,,,,,
