66215,1005347957.0,*Attacker*,*Smith*,Sadmind_Amslverify_Overflow,685,32773,
66211,1005347964.0,*Attacker*,*Solomon*,Admind,686,32772,
66212,1005347964.0,*Attacker*,*Solomon*,Sadmind_Amslverify_Overflow,686,32772,
66208,1005347966.0,*Attacker*,*Solomon*,Sadmind_Amslverify_Overflow,687,32772,
66213,1005347966.0,*Attacker*,*Solomon*,Admind,687,32772,
66209,1005347972.0,*Attacker*,*Solomon*,Admind,688,32772,
66210,1005347972.0,*Attacker*,*Solomon*,Sadmind_Amslverify_Overflow,688,32772,
66206,1005347974.0,*Attacker*,*Solomon*,Admind,689,32772,
66207,1005347974.0,*Attacker*,*Solomon*,Sadmind_Amslverify_Overflow,689,32772,
66237,1005347981.0,*Attacker*,*Solomon*,Admind,690,32772,
66238,1005347981.0,*Attacker*,*Solomon*,Sadmind_Amslverify_Overflow,690,32772,
66234,1005347983.0,*Attacker*,*Solomon*,Sadmind_Amslverify_Overflow,691,32772,
66239,1005347983.0,*Attacker*,*Solomon*,Admind,691,32772,
66235,1005347989.0,*Attacker*,*Locke*,Admind,692,60518,
66236,1005347989.0,*Attacker*,*Locke*,Sadmind_Amslverify_Overflow,692,60518,
66231,1005347991.0,*Attacker*,*Locke*,Admind,693,60523,
66232,1005347991.0,*Attacker*,*Locke*,Sadmind_Amslverify_Overflow,693,60523,
66228,1005347997.0,*Attacker*,*Locke*,Sadmind_Amslverify_Overflow,694,60541,
66233,1005347997.0,*Attacker*,*Locke*,Admind,694,60541,
66229,1005347999.0,*Attacker*,*Locke*,Admind,695,60548,
66230,1005347999.0,*Attacker*,*Locke*,Sadmind_Amslverify_Overflow,695,60548,
66225,1005348001.0,*Attacker*,*Pascal*,Admind,696,60568,
66226,1005348001.0,*Attacker*,*Pascal*,Sadmind_Amslverify_Overflow,696,60568,
66227,1005348003.0,*Pascal*,*Attacker*,UDP_Port_Scan,111,696,
66223,1005348004.0,*Attacker*,*Pascal*,Admind,697,60577,
66224,1005348004.0,*Attacker*,*Pascal*,Sadmind_Amslverify_Overflow,697,60577,
66241,1005348010.0,*Attacker*,*Pascal*,Admind,698,60604,
66242,1005348010.0,*Attacker*,*Pascal*,Sadmind_Amslverify_Overflow,698,60604,
66240,1005348012.0,*Attacker*,*Pascal*,Sadmind_Amslverify_Overflow,699,60618,
66243,1005348012.0,*Attacker*,*Pascal*,Admind,699,60618,

66286,1005348505.0,197.182.091.233,*Mill*,TelnetTerminaltype,13449,23,

66320,1005348881.0,194.027.251.021,*Pascal*,Email_Almail_Overflow,14468,25,
66325,1005348881.0,194.027.251.021,*Pascal*,Email_Ehlo,14468,25,

66336,1005348915.0,*Mill*,*Attacker*,Rsh,1023,514,
66341,1005348915.0,*Mill*,*Attacker*,Rsh,1023,514,
66333,1005348916.0,*Mill*,*Attacker*,Rsh,1023,514,

66338,1005348916.0,*Mill*,*Attacker*,Rsh,1023,514,

66335,1005348917.0,*Mill*,*Attacker*,Rsh,1023,514,

66331,1005348918.0,*Mill*,*Attacker*,Rsh,1023,514,
66332,1005348920.0,*Attacker*,*Mill*,Rsh,1023,514,

66351,1005348934.0,*Attacker*,*Mill*,Rsh,1021,514,
66352,1005348934.0,*Locke*,*Attacker*,Rsh,1023,514,
66353,1005348934.0,*Locke*,*Attacker*,Rsh,1023,514,
66348,1005348935.0,*Locke*,*Attacker*,Rsh,1023,514,

66350,1005348950.0,*Attacker*,*Locke*,Rsh,1019,514,
66345,1005348951.0,*Pascal*,*Attacker*,Rsh,1023,514,
66346,1005348951.0,*Pascal*,*Attacker*,Rsh,1023,514,
66347,1005348951.0,*Pascal*,*Attacker*,Rsh,1023,514,

66355,1005348966.0,*Attacker*,*Pascal*,Rsh,1017,514,

66369,1005349130.0,196.037.075.158,*Pascal*,TelnetTerminaltype,14914,23,

66444,1005350018.0,197.182.091.233,*Pascal*,Email_Ehlo,16498,25,

66452,1005350051.0,194.007.248.153,*Pascal*,Email_Ehlo,16505,25,


66473,1005350198.0,*Pascal*,135.008.060.182,SSH_Detected,22,16675,
66474,1005350198.0,135.008.060.182,*Pascal*,SSH_Detected,16675,22,

66510,1005350767.0,195.073.151.050,*Mill*,TelnetTerminaltype,19569,23,

66534,1005351088.0,*Attacker*,*Mill*,TelnetXdisplay,1566,23,
66535,1005351088.0,*Attacker*,*Mill*,TelnetEnvAll,1566,23,
66538,1005351088.0,*Attacker*,*Mill*,TelnetTerminaltype,1566,23,

66580,1005351759.0,196.227.033.189,*Mill*,TelnetTerminaltype,21829,23,

66603,1005352280.0,197.182.091.233,*Pascal*,Email_Ehlo,22618,25,

66610,1005352394.0,195.073.151.050,*Pascal*,Email_Ehlo,22635,25,

66637,1005352639.0,195.115.218.108,*Pascal*,TelnetTerminaltype,22735,23,
66640,1005352648.0,*Pascal*,197.218.177.069,FTP_User,50248,21,
66641,1005352653.0,*Pascal*,197.218.177.069,FTP_Pass,50248,21,


66662,1005353196.0,195.073.151.050,*Pascal*,Email_Ehlo,24639,25,

66661,1005353218.0,*Pascal*,172.016.114.050,TelnetTerminaltype,50680,23,

66671,1005353298.0,172.016.114.050,*Pascal*,FTP_User,4531,21,

66670,1005353300.0,172.016.114.050,*Pascal*,FTP_Syst,4531,21,
66673,1005353300.0,172.016.114.050,*Pascal*,FTP_Pass,4531,21,

66682,1005353592.0,194.007.248.153,*Mill*,TelnetTerminaltype,25033,23,

66687,1005353704.0,197.182.091.233,*Mill*,TelnetTerminaltype,25122,23,
66688,1005353705.0,197.218.177.069,*Pascal*,TelnetTerminaltype,25131,23,

66690,1005353783.0,135.013.216.191,*Pascal*,Email_Ehlo,25145,25,

66700,1005353877.0,194.027.251.021,*Pascal*,Email_Ehlo,25210,25,

66719,1005354083.0,196.037.075.158,*Pascal*,Email_Ehlo,25396,25,

66736,1005354410.0,196.037.075.158,*Mill*,TelnetTerminaltype,26105,23,

66746,1005354835.0,*Pascal*,196.037.075.158,SSH_Detected,22,26732,
66747,1005354835.0,196.037.075.158,*Pascal*,SSH_Detected,26732,22,

66765,1005355284.0,*Mill*,172.016.114.050,Email_Ehlo,52721,25,
